county,cntyname,vtd,Voting District Name,2010 Tract,2010 census pop,alloc factor
42003,Allegheny PA,D770,PITTSBURGH WD 31 DIST 05,3102,782,0.829
,,,,3103,161,0.171
42003,Allegheny PA,D790,PITTSBURGH WD 31 DIST 06,3102,768,1
42003,Allegheny PA,D810,PITTSBURGH WD 31 DIST 07,3103,182,1
42003,Allegheny PA,D830,PITTSBURGH WD 32 DIST 01*,3204,317,0.404
,,,,3207,467,0.596
42003,Allegheny PA,D850,PITTSBURGH WD 32 DIST 02*,2904,189,0.188
,,,,3204,817,0.812
42003,Allegheny PA,D870,PITTSBURGH WD 32 DIST 03*,2904,4,0.006
,,,,3204,679,0.994
42003,Allegheny PA,D890,PITTSBURGH WD 32 DIST 04,3206,400,1
42003,Allegheny PA,D910,PITTSBURGH WD 32 DIST 05*,3206,770,0.99
,,,,3207,8,0.01
42003,Allegheny PA,D930,PITTSBURGH WD 32 DIST 06*,3207,861,1
42003,Allegheny PA,D950,PITTSBURGH WD 32 DIST 07*,3206,640,1
42003,Allegheny PA,D970,PITTSBURGH WD 32 DIST 08,1918,531,0.564
,,,,3206,96,0.102
,,,,3207,314,0.334
42003,Allegheny PA,D980,PLEASANT HILLS DIST 01*,4890.02,1031,1
42003,Allegheny PA,D990,PLEASANT HILLS DIST 02*,4890.02,722,1
42003,Allegheny PA,E000,PLEASANT HILLS DIST 03*,4890.01,671,1
42003,Allegheny PA,E010,PLEASANT HILLS DIST 04*,4890.01,727,1
42003,Allegheny PA,E020,PLEASANT HILLS DIST 05*,4890.01,810,1
42003,Allegheny PA,E030,PLEASANT HILLS DIST 06*,4890.01,1453,1
42003,Allegheny PA,E032,PLEASANT HILLS DIST 07*,4890.01,654,1
42003,Allegheny PA,E034,PLEASANT HILLS DIST 08*,4890.02,697,1
42003,Allegheny PA,E036,PLEASANT HILLS DIST 09*,4890.01,227,0.282
,,,,4890.02,577,0.718
42003,Allegheny PA,E038,PLEASANT HILLS DIST 10*,4890.02,699,1
42003,Allegheny PA,E040,PLUM DIST 01*,5261.01,2529,1
42003,Allegheny PA,E045,PLUM DIST 02*,5261.01,956,1
42003,Allegheny PA,E050,PLUM DIST 03*,5261.01,1173,1
42003,Allegheny PA,E055,PLUM DIST 04*,5262.01,766,0.701
,,,,5262.02,326,0.299
42003,Allegheny PA,E060,PLUM DIST 05*,5262.02,1308,1
42003,Allegheny PA,E065,PLUM DIST 06*,5262.01,1669,1
42003,Allegheny PA,E070,PLUM DIST 07*,5262.02,1839,1
42003,Allegheny PA,E075,PLUM DIST 08*,5263.01,870,1
42003,Allegheny PA,E080,PLUM DIST 09*,5263.01,1303,1
42003,Allegheny PA,E085,PLUM DIST 10*,5263.02,831,1
42003,Allegheny PA,E090,PLUM DIST 11,5263.01,518,0.371
,,,,5263.02,877,0.629
42003,Allegheny PA,E100,PLUM DIST 12*,5262.02,432,0.295
,,,,5263.01,1034,0.705
42003,Allegheny PA,E105,PLUM DIST 13,5263.02,779,1
42003,Allegheny PA,E110,PLUM DIST 14*,5263.02,1082,1
42003,Allegheny PA,E115,PLUM DIST 15*,5263.02,1215,1
42003,Allegheny PA,E120,PLUM DIST 16*,5263.01,380,0.45
,,,,5263.02,465,0.55
42003,Allegheny PA,E125,PLUM DIST 17*,5262.02,1155,1
42003,Allegheny PA,E130,PLUM DIST 18*,5261.01,79,0.059
,,,,5262.01,1255,0.941
42003,Allegheny PA,E135,PLUM DIST 19*,5261.01,1780,0.856
,,,,5261.02,300,0.144
42003,Allegheny PA,E140,PLUM DIST 20*,5261.02,1426,1
42003,Allegheny PA,E145,PLUM DIST 21*,5261.01,385,0.494
,,,,5261.02,394,0.506
42003,Allegheny PA,E151,PORT VUE DIST 01,5003,1068,1
42003,Allegheny PA,E181,PORT VUE DIST 04,5003,1083,1
42003,Allegheny PA,E190,PORT VUE DIST 02,5003,877,1
42003,Allegheny PA,E200,PORT VUE DIST 03,5003,770,1
42003,Allegheny PA,E210,RANKIN DIST 01*,5140,844,1
42003,Allegheny PA,E220,RANKIN DIST 02*,5140,458,1
42003,Allegheny PA,E230,RANKIN DIST 03*,5140,820,1
42003,Allegheny PA,E260,RESERVE TWP WD 01,4281,743,1
42003,Allegheny PA,E270,RESERVE TWP WD 02,4281,499,0.698
,,,,4282,216,0.302
42003,Allegheny PA,E280,RESERVE TWP WD 03,4282,755,1
42003,Allegheny PA,E290,RESERVE TWP WD 04,4282,1120,1
42003,Allegheny PA,E300,RICHLAND TWP DIST 01,4080.01,863,1
42003,Allegheny PA,E310,RICHLAND TWP DIST 02,4080.01,894,1
42003,Allegheny PA,E320,RICHLAND TWP DIST 03,4080.01,1958,1
42003,Allegheny PA,E330,RICHLAND TWP DIST 04*,4080.01,919,0.414
,,,,4080.02,1303,0.586
42003,Allegheny PA,E331,RICHLAND TWP DIST 05*,4080.02,2093,1
42003,Allegheny PA,E332,RICHLAND TWP DIST 06*,4080.02,1644,1
42003,Allegheny PA,E333,RICHLAND TWP DIST 07*,4080.02,761,1
42003,Allegheny PA,E334,RICHLAND TWP DIST 08,4080.01,135,0.203
,,,,4080.02,530,0.797
42003,Allegheny PA,E342,ROBINSON TWP DIST 01*,4592.01,1822,1
42003,Allegheny PA,E346,ROBINSON TWP DIST 02*,4591.02,1106,1
42003,Allegheny PA,E351,ROBINSON TWP DIST 03*,4591.01,969,1
42003,Allegheny PA,E356,ROBINSON TWP DIST 04*,4592.01,722,1
42003,Allegheny PA,E361,ROBINSON TWP DIST 05*,4591.01,739,1
42003,Allegheny PA,E366,ROBINSON TWP DIST 06*,4592.01,1365,1
42003,Allegheny PA,E371,ROBINSON TWP DIST 07*,4591.02,1734,1
42003,Allegheny PA,E376,ROBINSON TWP DIST 08*,4592.01,2079,1
42003,Allegheny PA,E381,ROBINSON TWP DIST 09*,4591.02,2818,1
42003,Allegheny PA,E425,ROSS TWP WD 01 DIST 01,4292.02,938,1
42003,Allegheny PA,E435,ROSS TWP WD 01 DIST 02*,4292.02,707,1
42003,Allegheny PA,E445,ROSS TWP WD 01 DIST 03*,4291,443,0.599
,,,,4292.02,297,0.401
42003,Allegheny PA,E455,ROSS TWP WD 01 DIST 04,4292.02,1089,1
42003,Allegheny PA,E465,ROSS TWP WD 02 DIST 01,4292.01,1597,1
42003,Allegheny PA,E475,ROSS TWP WD 02 DIST 02,4292.01,278,0.237
,,,,4292.02,896,0.763
42003,Allegheny PA,E485,ROSS TWP WD 02 DIST 03*,4292.01,414,0.525
,,,,4292.02,375,0.475
42003,Allegheny PA,E495,ROSS TWP WD 03 DIST 01*,4294,810,1
42003,Allegheny PA,E505,ROSS TWP WD 03 DIST 02*,4294,841,1
42003,Allegheny PA,E515,ROSS TWP WD 03 DIST 03*,4294,781,1
42003,Allegheny PA,E525,ROSS TWP WD 03 DIST 04,4291,438,0.495
,,,,4294,446,0.505
42003,Allegheny PA,E535,ROSS TWP WD 04 DIST 01*,4293,624,0.565
,,,,4296,481,0.435
42003,Allegheny PA,E545,ROSS TWP WD 04 DIST 02*,4293,682,1
42003,Allegheny PA,E555,ROSS TWP WD 04 DIST 03*,4293,962,1
42003,Allegheny PA,E565,ROSS TWP WD 04 DIST 04*,4293,883,1
42003,Allegheny PA,E575,ROSS TWP WD 05 DIST 01*,4294,799,1
42003,Allegheny PA,E585,ROSS TWP WD 05 DIST 02*,4294,533,1
42003,Allegheny PA,E595,ROSS TWP WD 05 DIST 03*,4293,1100,1
42003,Allegheny PA,E605,ROSS TWP WD 05 DIST 04*,4293,926,1
42003,Allegheny PA,E615,ROSS TWP WD 06 DIST 01*,4296,704,1
42003,Allegheny PA,E625,ROSS TWP WD 06 DIST 02*,4296,1244,1
42003,Allegheny PA,E635,ROSS TWP WD 06 DIST 03*,4296,999,1
42003,Allegheny PA,E645,ROSS TWP WD 06 DIST 04*,4297,774,1
42003,Allegheny PA,E655,ROSS TWP WD 07 DIST 01*,4291,687,0.916
,,,,4292.02,63,0.084
42003,Allegheny PA,E665,ROSS TWP WD 07 DIST 02,4291,802,1
42003,Allegheny PA,E675,ROSS TWP WD 07 DIST 03*,4291,140,0.151
,,,,4297,785,0.849
42003,Allegheny PA,E685,ROSS TWP WD 07 DIST 04*,4297,812,1
42003,Allegheny PA,E695,ROSS TWP WD 08 DIST 01*,4295,2108,1
42003,Allegheny PA,E705,ROSS TWP WD 08 DIST 02*,4295,659,1
42003,Allegheny PA,E715,ROSS TWP WD 08 DIST 03*,4295,667,1
42003,Allegheny PA,E725,ROSS TWP WD 09 DIST 01*,4292.01,1015,1
42003,Allegheny PA,E735,ROSS TWP WD 09 DIST 02*,4293,467,0.359
,,,,4294,55,0.042
,,,,4295,778,0.598
42003,Allegheny PA,E745,ROSS TWP WD 09 DIST 03,4292.01,1006,1
42003,Allegheny PA,E770,ROSSLYN FARMS Voting District*,5641,427,1
42003,Allegheny PA,E780,SCOTT TWP WD 01 DIST 01*,4706,834,1
42003,Allegheny PA,E791,SCOTT TWP WD 01 DIST 02*,4706,1142,1
42003,Allegheny PA,E810,SCOTT TWP WD 02 DIST 01*,4703,693,1
42003,Allegheny PA,E815,SCOTT TWP WD 02 DIST 02*,4703,853,1
42003,Allegheny PA,E841,SCOTT TWP WD 03 DIST 01,4704,750,1
42003,Allegheny PA,E850,SCOTT TWP WD 03 DIST 02,4703,262,0.244
,,,,4704,811,0.756
42003,Allegheny PA,E870,SCOTT TWP WD 04 DIST 01,4703,253,0.261
,,,,4704,718,0.739
42003,Allegheny PA,E880,SCOTT TWP WD 04 DIST 02*,4704,783,1
42003,Allegheny PA,E891,SCOTT TWP WD 05 DIST 01*,4703,86,0.094
,,,,4704,1,0.001
,,,,4706,832,0.905
42003,Allegheny PA,E901,SCOTT TWP WD 05 DIST 02,4705.02,460,0.609
,,,,4706,295,0.391
42003,Allegheny PA,E931,SCOTT TWP WD 06 DIST 02*,4705.02,1016,1
42003,Allegheny PA,E940,SCOTT TWP WD 06 DIST 01,4705.01,518,0.524
,,,,4705.02,470,0.476
42003,Allegheny PA,E950,SCOTT TWP WD 07 DIST 01,4705.01,998,0.91
,,,,4705.02,99,0.09
42003,Allegheny PA,E960,SCOTT TWP WD 07 DIST 02,4705.02,926,1
42003,Allegheny PA,E970,SCOTT TWP WD 08 DIST 01*,4703,707,1
42003,Allegheny PA,E980,SCOTT TWP WD 08 DIST 02,4703,1079,1
42003,Allegheny PA,E990,SCOTT TWP WD 09 DIST 01,4705.01,1623,1
42003,Allegheny PA,F000,SCOTT TWP WD 09 DIST 02,4705.01,815,1
42003,Allegheny PA,F010,SEWICKLEY WD 01*,4455,1282,1
42003,Allegheny PA,F020,SEWICKLEY WD 02 DIST 01*,4455,596,1
42003,Allegheny PA,F030,SEWICKLEY WD 02 DIST 02*,4455,649,1
42003,Allegheny PA,F041,SEWICKLEY WD 03*,4455,1300,1
42003,Allegheny PA,F060,SEWICKLEY HEIGHTS Voting District*,5633,810,1
42003,Allegheny PA,F070,SEWICKLEY HILLS Voting District*,5633,639,1
42003,Allegheny PA,F080,SHALER TWP WD 01 DIST 01,4272,710,1
42003,Allegheny PA,F090,SHALER TWP WD 01 DIST 02,4272,760,1
42003,Allegheny PA,F100,SHALER TWP WD 01 DIST 03*,4272,870,1
42003,Allegheny PA,F101,SHALER TWP WD 01 DIST 04,4272,805,1
42003,Allegheny PA,F102,SHALER TWP WD 01 DIST 05,4272,849,1
42003,Allegheny PA,F110,SHALER TWP WD 02 DIST 01,4271,1316,1
42003,Allegheny PA,F120,SHALER TWP WD 02 DIST 02,4271,932,1
42003,Allegheny PA,F130,SHALER TWP WD 02 DIST 03,4271,319,0.419
,,,,4272,442,0.581
42003,Allegheny PA,F140,SHALER TWP WD 02 DIST 04,4264,2,0.002
,,,,4271,647,0.582
,,,,4272,463,0.416
42003,Allegheny PA,F141,SHALER TWP WD 02 DIST 05,4264,525,1
42003,Allegheny PA,F142,42003F142,4268,779,1
42003,Allegheny PA,F160,SHALER TWP WD 03 DIST 02*,4268,723,1
42003,Allegheny PA,F170,SHALER TWP WD 03 DIST 03,4268,783,1
42003,Allegheny PA,F171,SHALER TWP WD 03 DIST 04,4268,885,1
42003,Allegheny PA,F172,SHALER TWP WD 03 DIST 05,4268,967,1
42003,Allegheny PA,F180,SHALER TWP WD 04 DIST 01*,4263,296,0.257
,,,,4264,854,0.743
42003,Allegheny PA,F190,SHALER TWP WD 04 DIST 02*,4264,601,0.974
,,,,4271,16,0.026
42003,Allegheny PA,F200,SHALER TWP WD 04 DIST 03,4263,853,1
42003,Allegheny PA,F201,SHALER TWP WD 04 DIST 04,4263,811,1
42003,Allegheny PA,F202,SHALER TWP WD 04 DIST 05,4264,683,1
42003,Allegheny PA,F210,SHALER TWP WD 05 DIST 01*,4263,160,0.159
,,,,4264,182,0.181
,,,,4271,664,0.66
42003,Allegheny PA,F220,SHALER TWP WD 05 DIST 02,4263,759,0.941
,,,,4271,48,0.059
42003,Allegheny PA,F230,SHALER TWP WD 05 DIST 03*,4263,30,0.049
,,,,4264,580,0.951
42003,Allegheny PA,F240,SHALER TWP WD 05 DIST 04,4271,491,1
42003,Allegheny PA,F241,SHALER TWP WD 05 DIST 05*,4271,1077,1
42003,Allegheny PA,F250,SHALER TWP WD 06 DIST 01,4263,819,1
42003,Allegheny PA,F260,SHALER TWP WD 06 DIST 02*,4263,929,1
42003,Allegheny PA,F270,SHALER TWP WD 06 DIST 03*,4263,679,1
42003,Allegheny PA,F280,SHALER TWP WD 06 DIST 04,4268,445,1
42003,Allegheny PA,F281,SHALER TWP WD 06 DIST 05,4263,701,1
42003,Allegheny PA,F290,SHALER TWP WD 07 DIST 01,4267,761,1
42003,Allegheny PA,F300,SHALER TWP WD 07 DIST 02,4264,1154,1
42003,Allegheny PA,F310,SHALER TWP WD 07 DIST 03,4267,1016,1
42003,Allegheny PA,F320,SHALER TWP WD 07 DIST 04,4267,584,0.426
,,,,4268,787,0.574
42003,Allegheny PA,F331,SHARPSBURG DIST 01,4240,817,1
42003,Allegheny PA,F351,SHARPSBURG DIST 02,4240,1331,1
42003,Allegheny PA,F371,SHARPSBURG DIST 03*,4240,1298,1
42003,Allegheny PA,F391,SOUTH FAYETTE TWP DIST 01*,4560.03,572,0.813
,,,,4560.04,132,0.188
42003,Allegheny PA,F401,SOUTH FAYETTE TWP DIST 02*,4560.01,1487,1
42003,Allegheny PA,F411,SOUTH FAYETTE TWP DIST 03*,4560.01,744,0.406
,,,,4560.03,1089,0.594
42003,Allegheny PA,F421,SOUTH FAYETTE TWP DIST 04*,4560.04,942,1
42003,Allegheny PA,F431,SOUTH FAYETTE TWP DIST 05*,4560.03,1000,1
42003,Allegheny PA,F441,SOUTH FAYETTE TWP DIST 06*,4560.04,1592,1
42003,Allegheny PA,F442,42003F442,4560.04,1233,1
42003,Allegheny PA,F460,SOUTH PARK TWP DIST 01*,4900.04,2550,1
42003,Allegheny PA,F470,SOUTH PARK TWP DIST 02*,4900.03,1017,1
42003,Allegheny PA,F480,SOUTH PARK TWP DIST 03,4900.02,853,1
42003,Allegheny PA,F490,SOUTH PARK TWP DIST 04,4900.02,632,1
42003,Allegheny PA,F500,SOUTH PARK TWP DIST 05*,4900.03,1091,1
42003,Allegheny PA,F510,SOUTH PARK TWP DIST 06,4900.02,1179,1
42003,Allegheny PA,F520,SOUTH PARK TWP DIST 07,4900.02,459,0.305
,,,,4900.04,1045,0.695
42003,Allegheny PA,F522,SOUTH PARK TWP DIST 08*,4900.03,656,1
42003,Allegheny PA,F524,SOUTH PARK TWP DIST 09*,4900.03,755,0.709
,,,,4900.04,310,0.291
42003,Allegheny PA,F526,SOUTH PARK TWP DIST 10*,4900.04,1190,1
42003,Allegheny PA,F528,SOUTH PARK TWP DIST 11,4900.02,859,1
42003,Allegheny PA,F529,SOUTH PARK TWP DIST 12,4900.02,820,1
42003,Allegheny PA,F530,SOUTH VERSAILLES TWP Voting District*,5642,351,1
42003,Allegheny PA,F561,SPRINGDALE DIST 01*,4171,642,0.591
,,,,4172,444,0.409
42003,Allegheny PA,F570,SPRINGDALE DIST 02*,4171,849,1
42003,Allegheny PA,F580,SPRINGDALE DIST 03*,4172,816,1
42003,Allegheny PA,F585,SPRINGDALE TWP Voting District*,4160,1636,1
42003,Allegheny PA,F600,SPRINGDALE DIST 04*,4171,654,1
42003,Allegheny PA,F610,STOWE TWP WD 01*,4626,588,1
42003,Allegheny PA,F620,STOWE TWP WD 02 DIST 01,4621,135,0.466
,,,,4626,155,0.534
42003,Allegheny PA,F630,STOWE TWP WD 02 DIST 02,4621,867,0.785
,,,,4626,237,0.215
42003,Allegheny PA,F641,STOWE TWP WD 03,4621,649,1
42003,Allegheny PA,F661,STOWE TWP WD 04 DIST 01,4621,478,1
42003,Allegheny PA,F680,STOWE TWP WD 04 DIST 02,4621,498,1
42003,Allegheny PA,F690,STOWE TWP WD 05,4626,700,1
42003,Allegheny PA,F700,STOWE TWP WD 06*,4626,616,1
42003,Allegheny PA,F710,STOWE TWP WD 07,4626,442,1
42003,Allegheny PA,F720,STOWE TWP WD 08,4626,587,1
42003,Allegheny PA,F730,STOWE TWP WD 09*,4626,410,1
42003,Allegheny PA,F740,SWISSVALE DIST 01,5151,1203,1
42003,Allegheny PA,F750,SWISSVALE DIST 02,5151,1068,1
42003,Allegheny PA,F760,SWISSVALE DIST 03*,5151,186,0.24
,,,,5152,590,0.76
42003,Allegheny PA,F770,SWISSVALE DIST 04,5151,265,0.344
,,,,5152,506,0.656
42003,Allegheny PA,F780,SWISSVALE DIST 05,5152,1028,1
42003,Allegheny PA,F790,SWISSVALE DIST 06*,5153,585,1
42003,Allegheny PA,F800,SWISSVALE DIST 07,5153,174,0.224
,,,,5154.01,603,0.776
42003,Allegheny PA,F810,SWISSVALE DIST 08*,5153,161,0.181
,,,,5154.01,727,0.819
42003,Allegheny PA,F820,SWISSVALE DIST 09,5153,632,0.767
,,,,5154.01,192,0.233
42003,Allegheny PA,F830,SWISSVALE DIST 10*,5153,319,1
42003,Allegheny PA,F840,SWISSVALE DIST 11*,5154.01,744,1
42003,Allegheny PA,F891,TARENTUM WD 01 DIST 01*,4035,1194,1
42003,Allegheny PA,F900,TARENTUM WD 01 DIST 02*,4035,777,1
42003,Allegheny PA,F921,TARENTUM WD 02*,4035,920,1
42003,Allegheny PA,F940,TARENTUM WD 03 DIST 01,4035,573,1
42003,Allegheny PA,F950,TARENTUM WD 03 DIST 02,4035,1066,1
42003,Allegheny PA,F960,THORNBURG VTD 01*,5641,455,1
42003,Allegheny PA,F970,TRAFFORD DIST 01*,5214.02,7,0.115
,,,,5644,54,0.885
42003,Allegheny PA,F981,TURTLE CREEK WD 01 DIST 01*,5094,1293,1
42003,Allegheny PA,G000,TURTLE CREEK WD 01 DIST 02*,5094,698,1
42003,Allegheny PA,G011,TURTLE CREEK WD 02 DIST 01,5094,979,1
42003,Allegheny PA,G030,TURTLE CREEK WD 02 DIST 02,5094,566,1
42003,Allegheny PA,G041,TURTLE CREEK WD 03 DIST 01,5094,902,1
42003,Allegheny PA,G060,TURTLE CREEK WD 03 DIST 02,5094,911,1
42003,Allegheny PA,G070,UPPER ST. CLAIR TWP WD 01 DIST 01,4742.01,906,1
42003,Allegheny PA,G080,UPPER ST. CLAIR TWP WD 01 DIST 02,4742.01,1151,0.938
,,,,4742.02,76,0.062
42003,Allegheny PA,G081,UPPER ST. CLAIR TWP WD 01 DIST 03,4741.01,640,0.627
,,,,4741.02,380,0.373
42003,Allegheny PA,G082,UPPER ST. CLAIR TWP WD 01 DIST 04,4741.01,1038,0.999
,,,,4742.01,1,0.001
42003,Allegheny PA,G090,UPPER ST. CLAIR TWP WD 02 DIST 01,4741.01,903,0.791
,,,,4741.02,239,0.209
42003,Allegheny PA,G100,UPPER ST. CLAIR TWP WD 02 DIST 02,4741.02,747,1
42003,Allegheny PA,G110,UPPER ST. CLAIR TWP WD 02 DIST 03,4741.01,1020,0.907
,,,,4741.02,105,0.093
42003,Allegheny PA,G111,UPPER ST. CLAIR TWP WD 02 DIST 04,4741.02,649,1
42003,Allegheny PA,G120,UPPER ST. CLAIR TWP WD 03 DIST 01*,4741.02,1378,1
42003,Allegheny PA,G130,UPPER ST. CLAIR TWP WD 03 DIST 02,4741.02,187,0.177
,,,,4742.02,120,0.114
,,,,4742.03,749,0.709
42003,Allegheny PA,G140,UPPER ST. CLAIR TWP WD 03 DIST 03*,4742.02,1707,1
42003,Allegheny PA,G150,UPPER ST. CLAIR TWP WD 04 DIST 01,4742.01,542,0.594
,,,,4742.02,371,0.406
42003,Allegheny PA,G160,UPPER ST. CLAIR TWP WD 04 DIST 02*,4742.02,655,1
42003,Allegheny PA,G170,UPPER ST. CLAIR TWP WD 04 DIST 03*,4742.02,764,1
42003,Allegheny PA,G171,UPPER ST. CLAIR TWP WD 04 DIST 04*,4742.02,1098,1
42003,Allegheny PA,G180,UPPER ST. CLAIR TWP WD 05 DIST 01,4742.03,1659,1
42003,Allegheny PA,G190,UPPER ST. CLAIR TWP WD 05 DIST 02,4742.02,18,0.017
,,,,4742.03,1017,0.983
42003,Allegheny PA,G200,UPPER ST. CLAIR TWP WD 05 DIST 03,4742.03,1109,1
42003,Allegheny PA,G210,VERONA DIST 01*,5240,732,1
42003,Allegheny PA,G220,VERONA DIST 02*,5240,817,1
42003,Allegheny PA,G230,VERONA DIST 03*,5240,925,1
42003,Allegheny PA,G240,VERSAILLES DIST 01*,5010,785,1
42003,Allegheny PA,G250,VERSAILLES DIST 02*,5010,730,1
42003,Allegheny PA,G260,WALL Voting District*,5644,580,1
42003,Allegheny PA,G271,WEST DEER TWP DIST 01*,4070.01,1606,0.792
,,,,4070.02,422,0.208
42003,Allegheny PA,G281,WEST DEER TWP DIST 02*,4070.01,913,1
42003,Allegheny PA,G291,WEST DEER TWP DIST 03*,4070.01,29,0.021
,,,,4070.02,1349,0.979
42003,Allegheny PA,G301,WEST DEER TWP DIST 04*,4070.01,51,0.041
,,,,4070.02,1189,0.959
42003,Allegheny PA,G311,WEST DEER TWP DIST 05*,4070.01,1378,0.973
,,,,4070.02,38,0.027
42003,Allegheny PA,G320,WEST DEER TWP DIST 06*,4070.02,1130,1
42003,Allegheny PA,G323,WEST DEER TWP DIST 07*,4070.02,2193,1
42003,Allegheny PA,G325,WEST DEER TWP DIST 08*,4070.01,1197,0.813
,,,,4070.02,276,0.187
42003,Allegheny PA,G330,WEST ELIZABETH Voting District*,5645,518,1
42003,Allegheny PA,G341,WEST HOMESTEAD DIST 01,4825,662,1
42003,Allegheny PA,G360,WEST HOMESTEAD DIST 03,4825,669,1
42003,Allegheny PA,G370,WEST HOMESTEAD DIST 02,4825,598,1
42003,Allegheny PA,G380,WEST MIFFLIN DIST 01*,4881,324,0.293
,,,,4882,781,0.707
42003,Allegheny PA,G390,WEST MIFFLIN DIST 02*,4881,682,1
42003,Allegheny PA,G400,WEST MIFFLIN DIST 03,4882,730,1
42003,Allegheny PA,G410,WEST MIFFLIN DIST 04,4882,664,1
42003,Allegheny PA,G420,WEST MIFFLIN DIST 05,4881,824,0.595
,,,,4882,560,0.405
42003,Allegheny PA,G430,WEST MIFFLIN DIST 06*,4881,481,1
42003,Allegheny PA,G440,WEST MIFFLIN DIST 07,4884,1112,1
42003,Allegheny PA,G450,WEST MIFFLIN DIST 08,4884,621,1
42003,Allegheny PA,G460,WEST MIFFLIN DIST 09,4884,1127,1
42003,Allegheny PA,G470,WEST MIFFLIN DIST 10,4885,10,0.013
,,,,4886,735,0.987
42003,Allegheny PA,G480,WEST MIFFLIN DIST 11,4883,112,0.095
,,,,4885,1069,0.905
42003,Allegheny PA,G490,WEST MIFFLIN DIST 12,4886,1769,1
42003,Allegheny PA,G500,WEST MIFFLIN DIST 13,4883,360,0.427
,,,,4884,484,0.573
42003,Allegheny PA,G510,WEST MIFFLIN DIST 14,4883,1237,1
42003,Allegheny PA,G520,WEST MIFFLIN DIST 15,4882,856,1
42003,Allegheny PA,G530,WEST MIFFLIN DIST 16,4886,1612,1
42003,Allegheny PA,G540,WEST MIFFLIN DIST 17,4885,782,1
42003,Allegheny PA,G550,WEST MIFFLIN DIST 18,4884,1109,1
42003,Allegheny PA,G560,WEST MIFFLIN DIST 19,4886,826,1
42003,Allegheny PA,G570,WEST MIFFLIN DIST 20,4883,464,1
42003,Allegheny PA,G580,WEST MIFFLIN DIST 21*,4885,982,1
42003,Allegheny PA,G590,WEST VIEW DIST 01*,4301,1013,1
42003,Allegheny PA,G600,WEST VIEW DIST 02*,4301,1091,1
42003,Allegheny PA,G611,WEST VIEW DIST 03*,4302,898,1
42003,Allegheny PA,G621,WEST VIEW DIST 06*,4302,1046,1
42003,Allegheny PA,G630,WEST VIEW DIST 04*,4302,864,1
42003,Allegheny PA,G640,WEST VIEW DIST 05*,4302,1046,1
42003,Allegheny PA,G645,WEST VIEW DIST 07*,4302,813,1
42003,Allegheny PA,G650,WHITAKER DIST 01*,4850,816,1
42003,Allegheny PA,G660,WHITAKER DIST 02*,4850,455,1
42003,Allegheny PA,G670,WHITE OAK DIST 01,5030.02,1080,0.993
,,,,5642,8,0.007
42003,Allegheny PA,G680,WHITE OAK DIST 02,5030.02,1329,1
42003,Allegheny PA,G690,WHITE OAK DIST 03,5030.02,1108,1
42003,Allegheny PA,G700,WHITE OAK DIST 04,5030.02,972,1
42003,Allegheny PA,G710,WHITE OAK DIST 05,5030.02,1031,1
42003,Allegheny PA,G720,WHITE OAK DIST 06,5030.02,86,0.084
,,,,5642,933,0.916
42003,Allegheny PA,G730,WHITE OAK DIST 07,5030.02,383,0.291
,,,,5642,932,0.709
42003,Allegheny PA,G740,WHITEHALL DIST 01*,4772,677,1
42003,Allegheny PA,G750,WHITEHALL DIST 02*,4771,814,1
42003,Allegheny PA,G760,WHITEHALL DIST 03*,4773,823,1
42003,Allegheny PA,G770,WHITEHALL DIST 04*,4773,830,1
42003,Allegheny PA,G780,WHITEHALL DIST 05*,4773,903,1
42003,Allegheny PA,G790,WHITEHALL DIST 06*,4773,2172,1
42003,Allegheny PA,G800,WHITEHALL DIST 07,4772,570,1
42003,Allegheny PA,G810,WHITEHALL DIST 08*,4771,931,0.824
,,,,4772,199,0.176
42003,Allegheny PA,G820,WHITEHALL DIST 09*,4773,691,1
42003,Allegheny PA,G830,WHITEHALL DIST 10*,4772,774,1
42003,Allegheny PA,G840,WHITEHALL DIST 11*,4772,661,1
42003,Allegheny PA,G850,WHITEHALL DIST 12*,4773,734,1
42003,Allegheny PA,G852,WHITEHALL DIST 13*,4771,641,1
42003,Allegheny PA,G854,WHITEHALL DIST 14*,4771,740,1
42003,Allegheny PA,G856,WHITEHALL DIST 15,4771,525,0.505
,,,,4772,514,0.495
42003,Allegheny PA,G858,WHITEHALL DIST 16,4772,745,1
42003,Allegheny PA,G860,WILKINS TWP WD 01 DIST 01*,5200.01,42,0.039
,,,,5200.02,1024,0.961
42003,Allegheny PA,G871,WILKINS TWP WD 01 DIST 02*,5200.01,806,1
42003,Allegheny PA,G881,WILKINS TWP WD 01 DIST 03*,5200.01,969,1
42003,Allegheny PA,G891,WILKINS TWP WD 01 DIST 04*,5200.01,829,1
42003,Allegheny PA,G901,WILKINS TWP WD 01 DIST 05*,5200.01,583,1
42003,Allegheny PA,G910,WILKINS TWP WD 02 DIST 01*,5200.02,984,1
42003,Allegheny PA,G920,WILKINS TWP WD 02 DIST 02*,5200.02,1120,1
42003,Allegheny PA,G931,WILKINSBURG WD 01 DIST 01*,5614,1151,1
42003,Allegheny PA,G940,WILKINSBURG WD 01 DIST 02*,5611,2,0.002
,,,,5614,567,0.565
,,,,5615,435,0.433
42003,Allegheny PA,G951,WILKINSBURG WD 01 DIST 03*,5611,403,0.715
,,,,5615,161,0.285
