"county","vtd","cntyname","vtdname","pop10","afact","AFACT2"
"county","vtd","cntyname","Voting District Name","Total Pop, 2010 census","vtd to vtd alloc factor","vtd to vtd alloc factor"
"42003","3135","Allegheny PA","KENNEDY TWP DIST 07*",653,1,1 
"42003","3140","Allegheny PA","KILBUCK TWP Voting District*",697,1,1 
"42003","3150","Allegheny PA","LEET TWP DIST 01",594,1,1 
"42003","3151","Allegheny PA","LEET TWP DIST 02",1040,1,1 
"42003","3155","Allegheny PA","MC CANDLESS TWP WD 01 DIST 04",1381,1,1 
"42003","3161","Allegheny PA","LEETSDALE DIST 01*",1218,1,1 
"42003","3181","Allegheny PA","LIBERTY DIST 01*",1328,1,1 
"42003","3191","Allegheny PA","LIBERTY DIST 02*",1223,1,1 
"42003","3210","Allegheny PA","LINCOLN Voting District*",1072,1,1 
"42003","3221","Allegheny PA","MARSHALL TWP DIST 01",1284,1,1 
"42003","3225","Allegheny PA","MARSHALL TWP DIST 02*",1086,1,1 
"42003","3231","Allegheny PA","MARSHALL TWP DIST 03",1303,1,1 
"42003","3240","Allegheny PA","MC CANDLESS TWP WD 01 DIST 01*",1219,1,1 
"42003","3250","Allegheny PA","MC CANDLESS TWP WD 01 DIST 02",1282,1,1 
"42003","3260","Allegheny PA","MC CANDLESS TWP WD 01 DIST 03",1623,1,1 
"42003","3270","Allegheny PA","MC CANDLESS TWP WD 02 DIST 01*",1656,1,1 
"42003","3280","Allegheny PA","MC CANDLESS TWP WD 02 DIST 02",1018,1,1 
"42003","3290","Allegheny PA","MC CANDLESS TWP WD 02 DIST 03",1352,1,1 
"42003","3300","Allegheny PA","MC CANDLESS TWP WD 03 DIST 01",1129,1,1 
"42003","3310","Allegheny PA","MC CANDLESS TWP WD 03 DIST 02*",600,1,1 
"42003","3320","Allegheny PA","MC CANDLESS TWP WD 03 DIST 03",1440,1,1 
"42003","3330","Allegheny PA","MC CANDLESS TWP WD 04 DIST 01*",2023,1,1 
"42003","3340","Allegheny PA","MC CANDLESS TWP WD 04 DIST 02",1208,1,1 
"42003","3350","Allegheny PA","MC CANDLESS TWP WD 04 DIST 03*",916,1,1 
"42003","3360","Allegheny PA","MC CANDLESS TWP WD 05 DIST 01",1111,1,1 
"42003","3370","Allegheny PA","MC CANDLESS TWP WD 05 DIST 02*",1159,1,1 
"42003","3380","Allegheny PA","MC CANDLESS TWP WD 05 DIST 03",1376,1,1 
"42003","3390","Allegheny PA","MC CANDLESS TWP WD 06 DIST 01*",601,1,1 
"42003","3400","Allegheny PA","MC CANDLESS TWP WD 06 DIST 02",1291,1,1 
"42003","3410","Allegheny PA","MC CANDLESS TWP WD 06 DIST 03",2163,1,1 
"42003","3420","Allegheny PA","MC CANDLESS TWP WD 07 DIST 01",2034,1,1 
"42003","3430","Allegheny PA","MC CANDLESS TWP WD 07 DIST 02",1228,1,1 
"42003","3440","Allegheny PA","MC CANDLESS TWP WD 07 DIST 03",647,1,1 
"42003","3450","Allegheny PA","MC DONALD DIST 05*",383,1,1 
"42003","3460","Allegheny PA","MC KEES ROCKS WD 01 DIST 01",448,1,1 
"42003","3471","Allegheny PA","MC KEES ROCKS WD 01 DIST 02",992,1,1 
"42003","3491","Allegheny PA","MC KEES ROCKS WD 02 DIST 01*",988,1,1 
"42003","3511","Allegheny PA","MC KEES ROCKS WD 02 DIST 02",964,1,1 
"42003","3530","Allegheny PA","MC KEES ROCKS WD 03 DIST 01*",1080,1,1 
"42003","3540","Allegheny PA","MC KEES ROCKS WD 03 DIST 02*",819,1,1 
"42003","3551","Allegheny PA","MC KEES ROCKS WD 03 DIST 03",813,1,1 
"42003","3570","Allegheny PA","MC KEESPORT WD 01*",12,1,1 
"42003","3580","Allegheny PA","MC KEESPORT WD 02*",468,1,1 
"42003","3590","Allegheny PA","MC KEESPORT WD 03 DIST 01",678,1,1 
"42003","3600","Allegheny PA","MC KEESPORT WD 03 DIST 02",211,1,1 
"42003","3620","Allegheny PA","MC KEESPORT WD 04*",449,1,1 
"42003","3630","Allegheny PA","MC KEESPORT WD 05*",697,1,1 
"42003","3640","Allegheny PA","MC KEESPORT WD 06 DIST 01*",680,1,1 
"42003","3650","Allegheny PA","MC KEESPORT WD 06 DIST 02*",642,1,1 
"42003","3670","Allegheny PA","MC KEESPORT WD 07 DIST 01",736,1,1 
"42003","3680","Allegheny PA","MC KEESPORT WD 07 DIST 02",446,1,1 
"42003","3690","Allegheny PA","MC KEESPORT WD 07 DIST 03*",593,1,1 
"42003","3700","Allegheny PA","MC KEESPORT WD 07 DIST 04*",596,1,1 
"42003","3710","Allegheny PA","MC KEESPORT WD 07 DIST 05*",835,1,1 
"42003","3720","Allegheny PA","MC KEESPORT WD 07 DIST 06*",952,1,1 
"42003","3730","Allegheny PA","MC KEESPORT WD 07 DIST 07*",781,1,1 
"42003","3770","Allegheny PA","MC KEESPORT WD 08 DIST 01*",493,1,1 
"42003","3780","Allegheny PA","MC KEESPORT WD 08 DIST 02*",810,1,1 
"42003","3790","Allegheny PA","MC KEESPORT WD 08 DIST 03*",787,1,1 
"42003","3800","Allegheny PA","MC KEESPORT WD 08 DIST 04*",634,1,1 
"42003","3810","Allegheny PA","MC KEESPORT WD 08 DIST 05*",831,1,1 
"42003","3820","Allegheny PA","MC KEESPORT WD 08 DIST 06*",405,1,1 
"42003","3840","Allegheny PA","MC KEESPORT WD 09 DIST 01*",757,1,1 
"42003","3850","Allegheny PA","MC KEESPORT WD 09 DIST 02",947,1,1 
"42003","3860","Allegheny PA","MC KEESPORT WD 09 DIST 03",706,1,1 
"42003","3870","Allegheny PA","MC KEESPORT WD 10 DIST 01*",596,1,1 
"42003","3880","Allegheny PA","MC KEESPORT WD 10 DIST 02*",504,1,1 
"42003","3900","Allegheny PA","MC KEESPORT WD 11 DIST 01",683,1,1 
"42003","3910","Allegheny PA","MC KEESPORT WD 11 DIST 02",673,1,1 
"42003","3920","Allegheny PA","MC KEESPORT WD 11 DIST 03",375,1,1 
"42003","3930","Allegheny PA","MC KEESPORT WD 12 DIST 01",458,1,1 
"42003","3940","Allegheny PA","MC KEESPORT WD 12 DIST 02*",551,1,1 
"42003","3941","Allegheny PA","MC KEESPORT WD 12 DIST 03*",745,1,1 
"42003","3950","Allegheny PA","MILLVALE DIST 01",834,1,1 
"42003","3970","Allegheny PA","MILLVALE DIST 03*",701,1,1 
"42003","3975","Allegheny PA","MONROEVILLE WD 05 DIST 04*",1086,1,1 
"42003","3980","Allegheny PA","MILLVALE DIST 04",695,1,1 
"42003","3990","Allegheny PA","MILLVALE DIST 05*",800,1,1 
"42003","4000","Allegheny PA","MILLVALE DIST 02*",714,1,1 
"42003","4010","Allegheny PA","MONROEVILLE WD 01 DIST 01",956,1,1 
"42003","4020","Allegheny PA","MONROEVILLE WD 01 DIST 02",906,1,1 
"42003","4030","Allegheny PA","MONROEVILLE WD 01 DIST 03",1092,1,1 
"42003","4031","Allegheny PA","MONROEVILLE WD 01 DIST 04",1257,1,1 
"42003","4040","Allegheny PA","MONROEVILLE WD 02 DIST 01",1178,1,1 
"42003","4050","Allegheny PA","MONROEVILLE WD 02 DIST 02",1120,1,1 
"42003","4060","Allegheny PA","MONROEVILLE WD 02 DIST 03",1368,1,1 
"42003","4070","Allegheny PA","MONROEVILLE WD 03 DIST 01",1498,1,1 
"42003","4080","Allegheny PA","MONROEVILLE WD 03 DIST 02*",889,1,1 
"42003","4090","Allegheny PA","MONROEVILLE WD 03 DIST 03",1285,1,1 
"42003","4100","Allegheny PA","MONROEVILLE WD 03 DIST 04",551,1,1 
"42003","4110","Allegheny PA","MONROEVILLE WD 04 DIST 01",950,1,1 
"42003","4120","Allegheny PA","MONROEVILLE WD 04 DIST 02",1268,1,1 
"42003","4130","Allegheny PA","MONROEVILLE WD 04 DIST 03",1420,1,1 
"42003","4140","Allegheny PA","MONROEVILLE WD 05 DIST 01*",892,1,1 
"42003","4150","Allegheny PA","MONROEVILLE WD 05 DIST 02",1465,1,1 
"42003","4160","Allegheny PA","MONROEVILLE WD 05 DIST 03",1398,1,1 
"42003","4170","Allegheny PA","MONROEVILLE WD 06 DIST 01",1124,1,1 
"42003","4180","Allegheny PA","MONROEVILLE WD 06 DIST 02",1044,1,1 
"42003","4190","Allegheny PA","MONROEVILLE WD 06 DIST 03*",1436,1,1 
"42003","4191","Allegheny PA","MONROEVILLE WD 06 DIST 04*",481,1,1 
"42003","4200","Allegheny PA","MONROEVILLE WD 07 DIST 01",1769,1,1 
"42003","4210","Allegheny PA","MONROEVILLE WD 07 DIST 02*",1122,1,1 
"42003","4220","Allegheny PA","MONROEVILLE WD 07 DIST 03",831,1,1 
"42003","4241","Allegheny PA","MOON TWP DIST 01",2126,1,1 
"42003","4245","Allegheny PA","MOON TWP DIST 02",2355,1,1 
"42003","4251","Allegheny PA","MOON TWP DIST 03",2188,1,1 
"42003","4255","Allegheny PA","MOON TWP DIST 04*",1037,1,1 
"42003","4261","Allegheny PA","MOON TWP DIST 05*",3003,1,1 
"42003","4271","Allegheny PA","MOON TWP DIST 06*",2777,1,1 
"42003","4281","Allegheny PA","MOON TWP DIST 07*",2215,1,1 
"42003","4291","Allegheny PA","MOON TWP DIST 08*",840,1,1 
"42003","4301","Allegheny PA","MOON TWP DIST 09*",2595,1,1 
"42003","4311","Allegheny PA","MOON TWP DIST 11*",1592,1,1 
"42003","4330","Allegheny PA","MOON TWP DIST 10*",994,1,1 
"42003","4331","Allegheny PA","MOON TWP DIST 12*",1483,1,1 
"42003","4341","Allegheny PA","MOON TWP DIST 13*",980,1,1 
"42003","4350","Allegheny PA","MT. LEBANON TWP WD 01 DIST 01*",916,1,1 
"42003","4361","Allegheny PA","MT. LEBANON TWP WD 01 DIST 02",888,1,1 
"42003","4371","Allegheny PA","MT. LEBANON TWP WD 01 DIST 03*",781,1,1 
"42003","4380","Allegheny PA","MT. LEBANON TWP WD 01 DIST 04",869,1,1 
"42003","4391","Allegheny PA","MT. LEBANON TWP WD 01 DIST 05*",662,1,1 
"42003","4400","Allegheny PA","MT. LEBANON TWP WD 01 DIST 06",1524,1,1 
"42003","4410","Allegheny PA","MT. LEBANON TWP WD 01 DIST 07",1024,1,1 
"42003","4420","Allegheny PA","MT. LEBANON TWP WD 02 DIST 01",1401,1,1 
"42003","4430","Allegheny PA","MT. LEBANON TWP WD 02 DIST 02",602,1,1 
"42003","4440","Allegheny PA","MT. LEBANON TWP WD 02 DIST 03",785,1,1 
"42003","4451","Allegheny PA","MT. LEBANON TWP WD 02 DIST 04",741,1,1 
"42003","4461","Allegheny PA","MT. LEBANON TWP WD 02 DIST 05",1131,1,1 
"42003","4470","Allegheny PA","MT. LEBANON TWP WD 02 DIST 06",820,1,1 
"42003","4480","Allegheny PA","MT. LEBANON TWP WD 02 DIST 07",551,1,1 
"42003","4490","Allegheny PA","MT. LEBANON TWP WD 02 DIST 08",1079,1,1 
"42003","4500","Allegheny PA","MT. LEBANON TWP WD 03 DIST 01",861,1,1 
"42003","4510","Allegheny PA","MT. LEBANON TWP WD 03 DIST 02",1062,1,1 
"42003","4520","Allegheny PA","MT. LEBANON TWP WD 03 DIST 03",891,1,1 
"42003","4530","Allegheny PA","MT. LEBANON TWP WD 03 DIST 04*",587,1,1 
"42003","4540","Allegheny PA","MT. LEBANON TWP WD 03 DIST 05*",1030,1,1 
"42003","4550","Allegheny PA","MT. LEBANON TWP WD 03 DIST 06",704,1,1 
"42003","4560","Allegheny PA","MT. LEBANON TWP WD 03 DIST 07*",1023,1,1 
"42003","4570","Allegheny PA","MT. LEBANON TWP WD 03 DIST 08",436,1,1 
"42003","4580","Allegheny PA","MT. LEBANON TWP WD 04 DIST 01",967,1,1 
"42003","4590","Allegheny PA","MT. LEBANON TWP WD 04 DIST 02",1006,1,1 
"42003","4600","Allegheny PA","MT. LEBANON TWP WD 04 DIST 03",1046,1,1 
"42003","4610","Allegheny PA","MT. LEBANON TWP WD 04 DIST 04",748,1,1 
"42003","4620","Allegheny PA","MT. LEBANON TWP WD 04 DIST 05",670,1,1 
"42003","4630","Allegheny PA","MT. LEBANON TWP WD 04 DIST 06*",1094,1,1 
"42003","4640","Allegheny PA","MT. LEBANON TWP WD 04 DIST 07",883,1,1 
"42003","4650","Allegheny PA","MT. LEBANON TWP WD 05 DIST 01*",742,1,1 
"42003","4670","Allegheny PA","MT. LEBANON TWP WD 05 DIST 03",729,1,1 
"42003","4680","Allegheny PA","MT. LEBANON TWP WD 05 DIST 04*",634,1,1 
"42003","4690","Allegheny PA","MT. LEBANON TWP WD 05 DIST 05",811,1,1 
"42003","4700","Allegheny PA","MT. LEBANON TWP WD 05 DIST 06",700,1,1 
"42003","4710","Allegheny PA","MT. LEBANON TWP WD 05 DIST 07",820,1,1 
"42003","4721","Allegheny PA","MT. LEBANON TWP WD 05 DIST 08*",1280,1,1 
"42003","4730","Allegheny PA","MT. LEBANON TWP WD 05 DIST 02",639,1,1 
"42003","4741","Allegheny PA","MT. OLIVER DIST 01*",998,1,1 
"42003","4751","Allegheny PA","MT. OLIVER DIST 02*",1198,1,1 
"42003","4780","Allegheny PA","MT. OLIVER DIST 03*",697,1,1 
"42003","4790","Allegheny PA","MT. OLIVER DIST 04*",510,1,1 
"42003","4800","Allegheny PA","MUNHALL DIST 01",868,1,1 
"42003","4810","Allegheny PA","MUNHALL DIST 02",596,1,1 
"42003","4820","Allegheny PA","MUNHALL DIST 03",794,1,1 
"42003","4830","Allegheny PA","MUNHALL DIST 04",611,1,1 
"42003","4840","Allegheny PA","MUNHALL DIST 05",1159,1,1 
"42003","4850","Allegheny PA","MUNHALL DIST 06*",1011,1,1 
"42003","4860","Allegheny PA","MUNHALL DIST 07",1610,1,1 
"42003","4870","Allegheny PA","MUNHALL DIST 08",922,1,1 
"42003","4880","Allegheny PA","MUNHALL DIST 09",1026,1,1 
"42003","4890","Allegheny PA","MUNHALL DIST 10*",827,1,1 
"42003","4900","Allegheny PA","MUNHALL DIST 11*",1260,1,1 
"42003","4910","Allegheny PA","MUNHALL DIST 12",722,1,1 
"42003","4920","Allegheny PA","NEVILLE TWP WD 01*",404,1,1 
"42003","4930","Allegheny PA","NEVILLE TWP WD 02*",349,1,1 
"42003","4940","Allegheny PA","NEVILLE TWP WD 03*",331,1,1 
"42003","4950","Allegheny PA","NORTH BRADDOCK WD 01 DIST 01",267,1,1 
"42003","4960","Allegheny PA","NORTH BRADDOCK WD 01 DIST 02",909,1,1 
"42003","4971","Allegheny PA","NORTH BRADDOCK WD 01 DIST 03",880,1,1 
"42003","4991","Allegheny PA","NORTH BRADDOCK WD 02 DIST 01",703,1,1 
"42003","5001","Allegheny PA","NORTH BRADDOCK WD 02 DIST 02",785,1,1 
"42003","5030","Allegheny PA","NORTH BRADDOCK WD 03 DIST 01*",570,1,1 
"42003","5041","Allegheny PA","NORTH BRADDOCK WD 03 DIST 02*",743,1,1 
"42003","5060","Allegheny PA","NORTH FAYETTE TWP DIST 01*",2869,1,1 
"42003","5071","Allegheny PA","NORTH FAYETTE TWP DIST 02*",3271,1,1 
"42003","5076","Allegheny PA","NORTH FAYETTE TWP DIST 03*",3367,1,1 
"42003","5081","Allegheny PA","NORTH FAYETTE TWP DIST 04*",1642,1,1 
"42003","5091","Allegheny PA","NORTH FAYETTE TWP DIST 05*",2785,1,1 
"42003","5100","Allegheny PA","NORTH VERSAILLES TWP WD 01 DIST 01",992,1,1 
"42003","5101","Allegheny PA","NORTH VERSAILLES TWP WD 01 DIST 02",906,1,1 
"42003","5110","Allegheny PA","NORTH VERSAILLES TWP WD 02 DIST 01",916,1,1 
"42003","5120","Allegheny PA","NORTH VERSAILLES TWP WD 02 DIST 02",335,1,1 
"42003","5130","Allegheny PA","NORTH VERSAILLES TWP WD 03 DIST 01*",634,1,1 
"42003","5131","Allegheny PA","NORTH VERSAILLES TWP WD 03 DIST 02",683,1,1 
"42003","5140","Allegheny PA","NORTH VERSAILLES TWP WD 04 DIST 01",809,1,1 
"42003","5141","Allegheny PA","NORTH VERSAILLES TWP WD 04 DIST 02",727,1,1 
"42003","5150","Allegheny PA","NORTH VERSAILLES TWP WD 05 DIST 01",862,1,1 
"42003","5151","Allegheny PA","NORTH VERSAILLES TWP WD 05 DIST 02",688,1,1 
"42003","5160","Allegheny PA","NORTH VERSAILLES TWP WD 06 DIST 01",867,1,1 
"42003","5161","Allegheny PA","NORTH VERSAILLES TWP WD 06 DIST 02",832,1,1 
"42003","5170","Allegheny PA","NORTH VERSAILLES TWP WD 07",978,1,1 
"42003","5181","Allegheny PA","O HARA TWP WD 01 DIST 01",1366,1,1 
"42003","5191","Allegheny PA","O HARA TWP WD 01 DIST 02*",845,1,1 
"42003","5201","Allegheny PA","O HARA TWP WD 02 DIST 01",751,1,1 
"42003","5210","Allegheny PA","O HARA TWP WD 02 DIST 02",1003,1,1 
"42003","5225","Allegheny PA","O HARA TWP WD 03 DIST 01",867,1,1 
"42003","5230","Allegheny PA","O HARA TWP WD 03 DIST 02",832,1,1 
"42003","5241","Allegheny PA","O HARA TWP WD 04 DIST 02",851,1,1 
"42003","5261","Allegheny PA","O HARA TWP WD 04 DIST 01",312,1,1 
"42003","5271","Allegheny PA","O HARA TWP WD 05 DIST 01*",894,1,1 
"42003","5281","Allegheny PA","O HARA TWP WD 05 DIST 02",686,1,1 
"42003","5291","Allegheny PA","OAKDALE DIST 01*",794,1,1 
"42003","5301","Allegheny PA","OAKDALE DIST 02*",665,1,1 
"42003","5310","Allegheny PA","OAKMONT DIST 01*",1077,1,1 
"42003","5321","Allegheny PA","OAKMONT DIST 02*",1240,1,1 
"42003","5331","Allegheny PA","OAKMONT DIST 03*",955,1,1 
"42003","5341","Allegheny PA","OAKMONT DIST 04*",1096,1,1 
"42003","5351","Allegheny PA","OAKMONT DIST 05*",898,1,1 
"42003","5370","Allegheny PA","OAKMONT DIST 07*",1037,1,1 
"42003","5381","Allegheny PA","OHIO TWP DIST 01*",1517,1,1 
"42003","5385","Allegheny PA","OHIO TWP DIST 02*",1587,1,1 
"42003","5390","Allegheny PA","OSBORNE Voting District*",547,1,1 
"42003","5400","Allegheny PA","PENN HILLS TWP WD 01 DIST 01*",1090,1,1 
"42003","5410","Allegheny PA","PENN HILLS TWP WD 01 DIST 02",1114,1,1 
"42003","5420","Allegheny PA","PENN HILLS TWP WD 01 DIST 03",445,1,1 
"42003","5430","Allegheny PA","PENN HILLS TWP WD 01 DIST 04*",538,1,1 
"42003","5440","Allegheny PA","PENN HILLS TWP WD 01 DIST 05",294,1,1 
"42003","5450","Allegheny PA","PENN HILLS TWP WD 02 DIST 01*",978,1,1 
"42003","5460","Allegheny PA","PENN HILLS TWP WD 02 DIST 02*",903,1,1 
"42003","5470","Allegheny PA","PENN HILLS TWP WD 02 DIST 03*",987,1,1 
"42003","5480","Allegheny PA","PENN HILLS TWP WD 02 DIST 04*",754,1,1 
"42003","5490","Allegheny PA","PENN HILLS TWP WD 03 DIST 01*",1183,1,1 
"42003","5500","Allegheny PA","PENN HILLS TWP WD 03 DIST 02",579,1,1 
"42003","5510","Allegheny PA","PENN HILLS TWP WD 03 DIST 03*",825,1,1 
"42003","5520","Allegheny PA","PENN HILLS TWP WD 03 DIST 04*",1158,1,1 
"42003","5521","Allegheny PA","PENN HILLS TWP WD 03 DIST 05*",680,1,1 
"42003","5522","Allegheny PA","PENN HILLS TWP WD 03 DIST 06",613,1,1 
"42003","5530","Allegheny PA","PENN HILLS TWP WD 04 DIST 01*",681,1,1 
"42003","5540","Allegheny PA","PENN HILLS TWP WD 04 DIST 02*",1042,1,1 
"42003","5550","Allegheny PA","PENN HILLS TWP WD 04 DIST 03*",948,1,1 
"42003","5560","Allegheny PA","PENN HILLS TWP WD 04 DIST 04*",760,1,1 
"42003","5561","Allegheny PA","PENN HILLS TWP WD 04 DIST 05*",852,1,1 
"42003","5570","Allegheny PA","PENN HILLS TWP WD 05 DIST 01*",922,1,1 
"42003","5580","Allegheny PA","PENN HILLS TWP WD 05 DIST 02*",1140,1,1 
"42003","5590","Allegheny PA","PENN HILLS TWP WD 05 DIST 03*",825,1,1 
"42003","5600","Allegheny PA","PENN HILLS TWP WD 05 DIST 04",745,1,1 
"42003","5601","Allegheny PA","PENN HILLS TWP WD 05 DIST 05*",633,1,1 
"42003","5602","Allegheny PA","PENN HILLS TWP WD 05 DIST 06",929,1,1 
"42003","5610","Allegheny PA","PENN HILLS TWP WD 06 DIST 01*",777,1,1 
"42003","5620","Allegheny PA","PENN HILLS TWP WD 06 DIST 02*",791,1,1 
"42003","5630","Allegheny PA","PENN HILLS TWP WD 06 DIST 03*",572,1,1 
"42003","5640","Allegheny PA","PENN HILLS TWP WD 06 DIST 04*",851,1,1 
"42003","5641","Allegheny PA","PENN HILLS TWP WD 06 DIST 05*",901,1,1 
"42003","5642","Allegheny PA","PENN HILLS TWP WD 06 DIST 06*",808,1,1 
"42003","5650","Allegheny PA","PENN HILLS TWP WD 07 DIST 01",826,1,1 
"42003","5660","Allegheny PA","PENN HILLS TWP WD 07 DIST 02",992,1,1 
"42003","5670","Allegheny PA","PENN HILLS TWP WD 07 DIST 03",1060,1,1 
"42003","5680","Allegheny PA","PENN HILLS TWP WD 07 DIST 04",1036,1,1 
"42003","5681","Allegheny PA","PENN HILLS TWP WD 07 DIST 05",976,1,1 
"42003","5682","Allegheny PA","PENN HILLS TWP WD 07 DIST 06*",820,1,1 
"42003","5683","Allegheny PA","PENN HILLS TWP WD 07 DIST 07",1122,1,1 
"42003","5690","Allegheny PA","PENN HILLS TWP WD 08 DIST 01",843,1,1 
"42003","5700","Allegheny PA","PENN HILLS TWP WD 08 DIST 02",705,1,1 
"42003","5710","Allegheny PA","PENN HILLS TWP WD 08 DIST 03*",725,1,1 
"42003","5720","Allegheny PA","PENN HILLS TWP WD 08 DIST 04*",804,1,1 
"42003","5721","Allegheny PA","PENN HILLS TWP WD 08 DIST 05",1526,1,1 
"42003","5722","Allegheny PA","PENN HILLS TWP WD 08 DIST 06*",802,1,1 
"42003","5730","Allegheny PA","PENN HILLS TWP WD 09 DIST 01*",655,1,1 
"42003","5740","Allegheny PA","PENN HILLS TWP WD 09 DIST 02*",756,1,1 
"42003","5750","Allegheny PA","PENN HILLS TWP WD 09 DIST 03*",1157,1,1 
"42003","5760","Allegheny PA","PENN HILLS TWP WD 09 DIST 04*",859,1,1 
"42003","5770","Allegheny PA","PENN HILLS TWP WD 09 DIST 05*",347,1,1 
"42003","5780","Allegheny PA","PENNSBURY VILLAGE Voting District*",661,1,1 
"42003","5790","Allegheny PA","PINE TWP DIST 01",1344,1,1 
"42003","5800","Allegheny PA","PINE TWP DIST 02",2036,1,1 
"42003","5810","Allegheny PA","PINE TWP DIST 03*",558,1,1 
"42003","5821","Allegheny PA","PITCAIRN DIST 01",1498,1,1 
"42003","5830","Allegheny PA","PITCAIRN DIST 02",863,1,1 
"42003","5840","Allegheny PA","PITCAIRN DIST 03",933,1,1 
"42003","5870","Allegheny PA","PITTSBURGH WD 01 DIST 01",7406,1,1 
"42003","5880","Allegheny PA","PITTSBURGH WD 01 DIST 02",605,1,1 
"42003","5920","Allegheny PA","PITTSBURGH WD 02 DIST 01*",1369,1,1 
"42003","5940","Allegheny PA","PITTSBURGH WD 02 DIST 02",682,1,1 
"42003","5960","Allegheny PA","PITTSBURGH WD 03 DIST 01",335,1,1 
"42003","5970","Allegheny PA","PITTSBURGH WD 03 DIST 02*",515,1,1 
"42003","5980","Allegheny PA","PITTSBURGH WD 03 DIST 03*",475,1,1 
"42003","6000","Allegheny PA","PITTSBURGH WD 03 DIST 04*",1008,1,1 
"42003","6020","Allegheny PA","PITTSBURGH WD 03 DIST 05*",581,1,1 
"42003","6090","Allegheny PA","PITTSBURGH WD 04 DIST 01",443,1,1 
"42003","6110","Allegheny PA","PITTSBURGH WD 04 DIST 02",972,1,1 
"42003","6130","Allegheny PA","PITTSBURGH WD 04 DIST 03",450,1,1 
"42003","6150","Allegheny PA","PITTSBURGH WD 04 DIST 04",271,1,1 
"42003","6170","Allegheny PA","PITTSBURGH WD 04 DIST 05*",1367,1,1 
"42003","6190","Allegheny PA","PITTSBURGH WD 04 DIST 06*",990,1,1 
"42003","6210","Allegheny PA","PITTSBURGH WD 04 DIST 07",1952,1,1 
"42003","6230","Allegheny PA","PITTSBURGH WD 04 DIST 08*",3088,1,1 
"42003","6250","Allegheny PA","PITTSBURGH WD 04 DIST 09*",741,1,1 
"42003","6270","Allegheny PA","PITTSBURGH WD 04 DIST 10*",1053,1,1 
"42003","6290","Allegheny PA","PITTSBURGH WD 04 DIST 11*",624,1,1 
"42003","6310","Allegheny PA","PITTSBURGH WD 04 DIST 12*",1228,1,1 
"42003","6330","Allegheny PA","PITTSBURGH WD 04 DIST 13*",1432,1,1 
"42003","6350","Allegheny PA","PITTSBURGH WD 04 DIST 14*",1980,1,1 
"42003","6370","Allegheny PA","PITTSBURGH WD 04 DIST 15",1418,1,1 
"42003","6390","Allegheny PA","PITTSBURGH WD 04 DIST 16",1940,1,1 
"42003","6400","Allegheny PA","PITTSBURGH WD 04 DIST 17",926,1,1 
"42003","6410","Allegheny PA","PITTSBURGH WD 04 DIST 18",402,1,1 
"42003","6420","Allegheny PA","PITTSBURGH WD 04 DIST 19*",356,1,1 
"42003","6440","Allegheny PA","PITTSBURGH WD 05 DIST 01",150,1,1 
"42003","6460","Allegheny PA","PITTSBURGH WD 05 DIST 02",349,1,1 
"42003","6480","Allegheny PA","PITTSBURGH WD 05 DIST 03*",165,1,1 
"42003","6500","Allegheny PA","PITTSBURGH WD 05 DIST 04*",345,1,1 
"42003","6520","Allegheny PA","PITTSBURGH WD 05 DIST 05*",210,1,1 
"42003","6540","Allegheny PA","PITTSBURGH WD 05 DIST 06",715,1,1 
"42003","6560","Allegheny PA","PITTSBURGH WD 05 DIST 07*",500,1,1 
"42003","6580","Allegheny PA","PITTSBURGH WD 05 DIST 08*",455,1,1 
"42003","6600","Allegheny PA","PITTSBURGH WD 05 DIST 09*",1512,1,1 
"42003","6620","Allegheny PA","PITTSBURGH WD 05 DIST 10",557,1,1 
"42003","6640","Allegheny PA","PITTSBURGH WD 05 DIST 11",1232,1,1 
"42003","6660","Allegheny PA","PITTSBURGH WD 05 DIST 12",461,1,1 
"42003","6665","Allegheny PA","PITTSBURGH WD 10 DIST 01*",678,1,1 
"42003","6675","Allegheny PA","PITTSBURGH WD 10 DIST 02*",871,1,1 
"42003","6680","Allegheny PA","PITTSBURGH WD 05 DIST 13*",303,1,1 
"42003","6685","Allegheny PA","PITTSBURGH WD 10 DIST 03*",993,1,1 
"42003","6700","Allegheny PA","PITTSBURGH WD 05 DIST 14",425,1,1 
"42003","6715","Allegheny PA","PITTSBURGH WD 10 DIST 06*",516,1,1 
"42003","6720","Allegheny PA","PITTSBURGH WD 05 DIST 15",434,1,1 
"42003","6740","Allegheny PA","PITTSBURGH WD 05 DIST 16",535,1,1 
"42003","6760","Allegheny PA","PITTSBURGH WD 05 DIST 17",315,1,1 
"42003","6780","Allegheny PA","PITTSBURGH WD 05 DIST 18",61,1,1 
"42003","6860","Allegheny PA","PITTSBURGH WD 06 DIST 01",856,1,1 
"42003","6870","Allegheny PA","PITTSBURGH WD 06 DIST 02*",658,1,1 
"42003","6880","Allegheny PA","PITTSBURGH WD 06 DIST 03",970,1,1 
"42003","6900","Allegheny PA","PITTSBURGH WD 06 DIST 04*",729,1,1 
"42003","6920","Allegheny PA","PITTSBURGH WD 06 DIST 05",578,1,1 
"42003","7000","Allegheny PA","PITTSBURGH WD 07 DIST 01*",918,1,1 
"42003","7020","Allegheny PA","PITTSBURGH WD 07 DIST 02*",1139,1,1 
"42003","7040","Allegheny PA","PITTSBURGH WD 07 DIST 03*",1112,1,1 
